"id","branch_id","class_id","teacher_id","co_teacher_id","date","actual_start_datetime","actual_end_datetime","status","created_at","updated_at","lesson_id","display_name"
"79004","9","433",\N,\N,"2024-07-04",\N,\N,"PENDING","2023-10-01 00:00:33","2024-07-07 18:58:54","159","Attentiveness"
"86731","9","846","110",\N,"2024-07-04","2024-07-10 10:12:00","2024-07-10 10:29:03","COMPLETED","2024-01-08 10:19:20","2024-07-10 10:29:03","255","Live Reporter"
"78888","9","375","1235",\N,"2024-07-04","2024-07-10 10:13:18","2024-07-10 10:47:36","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:47:36","207","Giving Suggestion"
"79978","9","657","108",\N,"2024-07-04","2024-07-10 10:12:15","2024-07-10 10:27:49","COMPLETED","2023-10-01 00:00:55","2024-07-10 10:27:49","157","Politeness"
"79827","9","627",\N,\N,"2024-06-29",\N,\N,"PENDING","2023-10-01 00:00:52","2024-07-07 18:59:02","158","Cleanliness"
"78895","9","377",\N,\N,"2024-06-29",\N,\N,"PENDING","2023-10-01 00:00:30","2024-07-07 18:58:39","206","Capturing Moments"
"79507","9","549",\N,\N,"2024-06-29",\N,\N,"PENDING","2023-10-01 00:00:45","2024-07-07 18:58:57","254","Generalize & Specify"
"77226","9","727","107",\N,"2024-06-29","2024-07-10 09:54:41","2024-07-10 10:15:08","COMPLETED","2023-09-01 00:00:48","2024-07-10 10:15:08","252","Recap "
"78915","9","384","892",\N,"2024-06-29","2024-07-10 09:56:55","2024-07-10 10:26:36","COMPLETED","2023-10-01 00:00:31","2024-07-10 10:26:36","206","Capturing Moments"
"78883","9","372","1235",\N,"2024-06-29","2024-07-10 09:53:59","2024-07-10 10:04:25","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:04:25","158","Cleanliness"
"78911","9","383","108",\N,"2024-06-29","2024-07-10 09:55:24","2024-07-10 10:25:24","COMPLETED","2023-10-01 00:00:31","2024-07-10 10:25:24","158","Cleanliness"
"78907","9","382",\N,\N,"2024-06-29",\N,\N,"PENDING","2023-10-01 00:00:31","2024-07-07 18:58:46","206","Capturing Moments"
"78903","9","381","1235",\N,"2024-06-29","2024-07-10 09:55:04","2024-07-10 10:24:07","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:24:07","158","Cleanliness"
"78891","9","376","1235",\N,"2024-06-29","2024-07-10 09:53:35","2024-07-10 10:06:59","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:06:59","158","Cleanliness"
"79531","9","558",\N,\N,"2024-06-29",\N,\N,"PENDING","2023-10-01 00:00:46","2024-07-07 18:59:00","158","Cleanliness"
"78899","9","380","892",\N,"2024-06-29","2024-07-10 09:54:21","2024-07-10 10:22:28","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:22:28","206","Capturing Moments"
"77177","9","713","108",\N,"2024-06-29","2024-07-10 09:52:58","2024-07-10 10:03:13","COMPLETED","2023-09-01 00:00:47","2024-07-10 10:03:13","211","Mellow Voice"
"76922","9","631","107",\N,"2024-06-29","2024-07-10 09:53:10","2024-07-10 10:00:06","COMPLETED","2023-09-01 00:00:43","2024-07-10 10:00:06","252","Recap "
"86730","9","846","106",\N,"2024-06-27","2024-07-10 09:50:18","2024-07-10 10:09:39","COMPLETED","2024-01-08 10:19:20","2024-07-10 10:09:39","254","Generalize & Specify"
"79003","9","433",\N,\N,"2024-06-27",\N,\N,"PENDING","2023-10-01 00:00:33","2024-07-07 18:58:54","158","Cleanliness"
"78887","9","375","1235",\N,"2024-06-27","2024-07-10 09:50:57","2024-07-10 10:05:46","COMPLETED","2023-10-01 00:00:30","2024-07-10 10:05:46","206","Capturing Moments"
"84891","9","810","1235",\N,"2024-06-27","2024-07-10 09:50:37","2024-07-10 10:08:16","COMPLETED","2023-12-04 11:42:59","2024-07-10 10:08:16","206","Capturing Moments"
"77006","9","657","108",\N,"2024-06-27","2024-07-10 09:52:42","2024-07-10 10:02:02","COMPLETED","2023-09-01 00:00:44","2024-07-10 10:02:02","156","Recap"
"78910","9","383","108",\N,"2024-06-22","2024-06-26 10:09:09","2024-06-26 10:25:23","COMPLETED","2023-10-01 00:00:31","2024-07-07 18:58:48","157","Politeness"
"78906","9","382",\N,\N,"2024-06-22",\N,\N,"PENDING","2023-10-01 00:00:31","2024-07-07 18:58:46","205","Identifying"
"78902","9","381","106",\N,"2024-06-22","2024-06-26 10:04:50","2024-06-26 10:24:16","COMPLETED","2023-10-01 00:00:30","2024-07-07 18:58:44","157","Politeness"
"78898","9","380","110",\N,"2024-06-22","2024-06-26 10:01:37","2024-06-26 10:23:07","COMPLETED","2023-10-01 00:00:30","2024-07-07 18:58:42","205","Identifying"
"78894","9","377",\N,\N,"2024-06-22",\N,\N,"PENDING","2023-10-01 00:00:30","2024-07-07 18:58:39","205","Identifying"
"78890","9","376","108",\N,"2024-06-22","2024-06-26 10:00:55","2024-06-26 10:22:02","COMPLETED","2023-10-01 00:00:30","2024-07-07 18:58:36","157","Politeness"
"78882","9","372","106",\N,"2024-06-22","2024-06-26 10:01:16","2024-06-26 10:19:42","COMPLETED","2023-10-01 00:00:30","2024-07-07 18:58:29","157","Politeness"
"77225","9","727","107",\N,"2024-06-22","2024-06-26 10:01:54","2024-06-26 10:18:32","COMPLETED","2023-09-01 00:00:48","2024-07-07 18:59:08","251","Challenge Day Emcee Practice"
"79826","9","627",\N,\N,"2024-06-22",\N,\N,"PENDING","2023-10-01 00:00:52","2024-07-07 18:59:02","157","Politeness"
"77176","9","713","108",\N,"2024-06-22","2024-06-26 10:00:19","2024-06-26 10:17:26","COMPLETED","2023-09-01 00:00:47","2024-07-07 18:59:07","210","Critical Response"
"79530","9","558","108",\N,"2024-06-22","2024-06-26 10:00:06","2024-06-26 10:27:44","COMPLETED","2023-10-01 00:00:46","2024-07-07 18:59:00","157","Politeness"
"76921","9","631","107",\N,"2024-06-22","2024-06-26 10:00:34","2024-06-26 10:15:03","COMPLETED","2023-09-01 00:00:43","2024-07-07 18:59:04","251","Challenge Day Emcee Practice"
"79506","9","549",\N,\N,"2024-06-22",\N,\N,"PENDING","2023-10-01 00:00:45","2024-07-07 18:58:57","253","Ask & Express"
"78914","9","384","106",\N,"2024-06-22","2024-06-26 10:08:00","2024-06-26 10:26:36","COMPLETED","2023-10-01 00:00:31","2024-07-07 18:58:50","205","Identifying"
"79002","9","433",\N,\N,"2024-06-20",\N,\N,"PENDING","2023-10-01 00:00:33","2024-07-07 18:58:54","157","Politeness"
"78886","9","375","110",\N,"2024-06-20","2024-06-26 09:59:40","2024-06-26 10:20:53","COMPLETED","2023-10-01 00:00:30","2024-07-07 18:58:33","205","Identifying"
"86729","9","846","106",\N,"2024-06-20","2024-06-26 09:58:42","2024-06-26 10:30:20","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","253","Ask & Express"
"84890","9","810","110",\N,"2024-06-20","2024-06-26 09:59:24","2024-06-26 10:29:00","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","205","Identifying"
"77005","9","657","108",\N,"2024-06-20","2024-06-26 09:59:06","2024-06-26 10:16:15","COMPLETED","2023-09-01 00:00:44","2024-07-07 18:59:06","155","Body Balancing"
"76250","9","383","1235",\N,"2024-06-15","2024-06-18 11:19:33","2024-06-18 11:34:59","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:48","156","Recap"
"76714","9","558","1235",\N,"2024-06-15","2024-06-18 11:15:07","2024-06-18 11:37:02","COMPLETED","2023-09-01 00:00:39","2024-07-07 18:59:00","156","Recap"
"76920","9","631","107",\N,"2024-06-15","2024-06-18 11:15:27","2024-06-18 11:37:58","COMPLETED","2023-09-01 00:00:43","2024-07-07 18:59:04","250","Manage & React Spontaneously"
"76242","9","381","108",\N,"2024-06-15","2024-06-18 11:18:37","2024-06-18 11:33:59","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:44","156","Recap"
"76246","9","382",\N,\N,"2024-06-15",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:46","204","Recap"
"77224","9","727","107",\N,"2024-06-15","2024-06-18 11:17:36","2024-06-18 11:41:10","COMPLETED","2023-09-01 00:00:48","2024-07-07 18:59:08","250","Manage & React Spontaneously"
"76238","9","380","892",\N,"2024-06-15","2024-06-18 11:16:37","2024-06-18 11:33:05","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:42","204","Recap"
"76254","9","384","892",\N,"2024-06-15","2024-06-18 11:20:35","2024-06-18 11:36:04","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:50","204","Recap"
"77175","9","713","108",\N,"2024-06-15","2024-06-18 11:15:18","2024-06-18 11:40:07","COMPLETED","2023-09-01 00:00:47","2024-07-07 18:59:07","209","Analytical Ability"
"76690","9","549",\N,\N,"2024-06-15",\N,\N,"PENDING","2023-09-01 00:00:38","2024-07-07 18:58:57","252","Recap "
"76906","9","627",\N,\N,"2024-06-15",\N,\N,"PENDING","2023-09-01 00:00:42","2024-07-07 18:59:02","156","Recap"
"76230","9","376","892",\N,"2024-06-15","2024-06-18 11:15:49","2024-06-18 11:32:09","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:36","156","Recap"
"76222","9","372","1235",\N,"2024-06-15","2024-06-18 11:16:17","2024-06-18 11:30:03","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:29","156","Recap"
"76234","9","377",\N,\N,"2024-06-15",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:39","204","Recap"
"76226","9","375","1235",\N,"2024-06-13","2024-06-18 11:14:55","2024-06-18 11:31:09","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:33","204","Recap"
"86728","9","846","106",\N,"2024-06-13","2024-06-18 11:14:16","2024-06-18 11:43:13","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","252","Recap "
"76314","9","433",\N,\N,"2024-06-13",\N,\N,"PENDING","2023-09-01 00:00:31","2024-07-07 18:58:54","156","Recap"
"84889","9","810","1235",\N,"2024-06-13","2024-06-18 11:14:36","2024-06-18 11:42:14","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","204","Recap"
"77004","9","657","108",\N,"2024-06-13","2024-06-18 11:14:27","2024-06-18 11:39:00","COMPLETED","2023-09-01 00:00:44","2024-07-07 18:59:06","154","Flexibility"
"76905","9","627",\N,\N,"2024-06-08",\N,\N,"PENDING","2023-09-01 00:00:42","2024-07-07 18:59:02","155","Body Balancing"
"76919","9","631","107",\N,"2024-06-08","2024-06-11 09:54:06","2024-06-11 10:08:50","COMPLETED","2023-09-01 00:00:43","2024-07-07 18:59:04","249","Liveliness & Formality "
"76249","9","383","108",\N,"2024-06-08","2024-06-11 10:02:18","2024-06-11 10:17:10","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:48","155","Body Balancing"
"76221","9","372","106",\N,"2024-06-08","2024-06-11 09:54:57","2024-06-11 10:01:15","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:29","155","Body Balancing"
"76253","9","384","1235",\N,"2024-06-08","2024-06-11 10:02:40","2024-06-11 10:18:11","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:50","203","Promptness"
"76689","9","549",\N,\N,"2024-06-08",\N,\N,"PENDING","2023-09-01 00:00:38","2024-07-07 18:58:57","251","Challenge Day Emcee Practice"
"76229","9","376","1235",\N,"2024-06-08","2024-06-11 09:54:28","2024-06-11 10:05:51","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:36","155","Body Balancing"
"74588","9","713","108",\N,"2024-06-08","2024-06-11 09:53:58","2024-06-11 10:00:03","COMPLETED","2023-08-01 00:00:45","2024-07-07 18:59:07","208","Recap"
"76241","9","381","1235",\N,"2024-06-08","2024-06-11 10:01:27","2024-06-11 10:16:13","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:44","155","Body Balancing"
"76245","9","382",\N,\N,"2024-06-08",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:46","203","Promptness"
"77223","9","727","107",\N,"2024-06-08","2024-06-11 10:01:42","2024-06-11 10:19:17","COMPLETED","2023-09-01 00:00:48","2024-07-07 18:59:08","249","Liveliness & Formality "
"76237","9","380","1235",\N,"2024-06-08","2024-06-11 10:01:53","2024-06-11 10:15:02","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:42","203","Promptness"
"76233","9","377","107",\N,"2024-06-08","2024-06-11 09:54:43","2024-06-11 10:06:51","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:39","203","Promptness"
"76713","9","558","1235",\N,"2024-06-08","2024-06-11 09:53:48","2024-06-11 10:07:54","COMPLETED","2023-09-01 00:00:39","2024-07-07 18:59:00","155","Body Balancing"
"86727","9","846","106",\N,"2024-06-06","2024-06-11 09:53:07","2024-06-11 10:11:52","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","251","Challenge Day Emcee Practice"
"77003","9","657","108",\N,"2024-06-06","2024-06-11 09:53:14","2024-06-11 10:09:53","COMPLETED","2023-09-01 00:00:44","2024-07-07 18:59:06","153","Pacing"
"76225","9","375","1235",\N,"2024-06-06","2024-06-11 09:53:37","2024-06-11 10:03:39","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:33","203","Promptness"
"84888","9","810","1235",\N,"2024-06-06","2024-06-11 09:53:23","2024-06-11 10:10:53","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","203","Promptness"
"76313","9","433",\N,\N,"2024-06-06",\N,\N,"PENDING","2023-09-01 00:00:31","2024-07-07 18:58:54","155","Body Balancing"
"74642","9","727","892",\N,"2024-06-01","2024-06-04 09:45:47","2024-06-04 10:02:09","COMPLETED","2023-08-01 00:00:46","2024-07-07 18:59:08","248","Recap"
"76248","9","383","108",\N,"2024-06-01","2024-06-04 09:46:35","2024-06-04 10:07:27","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:48","154","Flexibility"
"76688","9","549",\N,\N,"2024-06-01",\N,\N,"PENDING","2023-09-01 00:00:38","2024-07-07 18:58:57","250","Manage & React Spontaneously"
"74587","9","713","108",\N,"2024-06-01","2024-06-04 09:43:21","2024-06-04 10:01:10","COMPLETED","2023-08-01 00:00:45","2024-07-07 18:59:07","207","Giving Suggestion"
"76712","9","558","106",\N,"2024-06-01","2024-06-04 09:43:09","2024-06-04 10:09:33","COMPLETED","2023-09-01 00:00:39","2024-07-07 18:59:00","154","Flexibility"
"76228","9","376","106",\N,"2024-06-01","2024-06-04 09:43:48","2024-06-04 10:03:12","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:36","154","Flexibility"
"76236","9","380","106",\N,"2024-06-01","2024-06-04 09:45:20","2024-06-04 10:05:20","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:42","202","Voice Expression"
"76220","9","372",\N,\N,"2024-06-01",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:29","154","Flexibility"
"76904","9","627",\N,\N,"2024-06-01",\N,\N,"PENDING","2023-09-01 00:00:42","2024-07-07 18:59:02","154","Flexibility"
"76240","9","381","892",\N,"2024-06-01","2024-06-04 09:45:59","2024-06-04 10:06:26","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:44","154","Flexibility"
"76244","9","382",\N,\N,"2024-06-01",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:46","202","Voice Expression"
"76232","9","377","892",\N,"2024-06-01","2024-06-04 09:43:59","2024-06-04 10:04:13","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:39","202","Voice Expression"
"76252","9","384","892",\N,"2024-06-01","2024-06-04 09:46:56","2024-06-04 10:08:28","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:50","202","Voice Expression"
"74364","9","631","892",\N,"2024-06-01","2024-06-04 09:43:30","2024-06-04 10:00:03","COMPLETED","2023-08-01 00:00:41","2024-07-07 18:59:04","248","Recap"
"84887","9","810","1235",\N,"2024-05-30","2024-06-04 09:42:03","2024-06-04 09:51:11","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","202","Voice Expression"
"74448","9","657","108",\N,"2024-05-30","2024-06-04 09:41:42","2024-06-04 09:45:03","COMPLETED","2023-08-01 00:00:43","2024-07-07 18:59:06","152","Recap"
"86726","9","846",\N,\N,"2024-05-30",\N,\N,"PENDING","2024-01-08 10:19:20","2024-07-07 18:59:09","250","Manage & React Spontaneously"
"76224","9","375","1235",\N,"2024-05-30","2024-06-04 09:42:35","2024-06-04 09:49:33","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:33","202","Voice Expression"
"76312","9","433",\N,\N,"2024-05-30",\N,\N,"PENDING","2023-09-01 00:00:31","2024-07-07 18:58:54","154","Flexibility"
"76243","9","382",\N,\N,"2024-05-25",\N,\N,"PENDING","2023-09-01 00:00:29","2024-07-07 18:58:46","201","Humour"
"74586","9","713","1235",\N,"2024-05-25","2024-05-29 15:16:43","2024-05-29 15:31:05","COMPLETED","2023-08-01 00:00:45","2024-07-07 18:59:07","206","Capturing Moments"
"76227","9","376","106",\N,"2024-05-25","2024-05-29 15:16:59","2024-05-29 15:34:06","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:36","153","Pacing"
"76231","9","377","107",\N,"2024-05-25","2024-05-29 15:17:09","2024-05-29 15:35:10","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:39","201","Humour"
"76247","9","383","108",\N,"2024-05-25","2024-05-29 15:20:23","2024-05-29 15:38:18","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:48","153","Pacing"
"74363","9","631","107",\N,"2024-05-25","2024-05-29 15:16:50","2024-05-29 15:30:02","COMPLETED","2023-08-01 00:00:41","2024-07-07 18:59:04","247","Nominee of Best Director "
"76711","9","558","108",\N,"2024-05-25","2024-05-29 15:16:18","2024-05-29 15:40:34","COMPLETED","2023-09-01 00:00:39","2024-07-07 18:59:00","153","Pacing"
"76251","9","384","106",\N,"2024-05-25","2024-05-29 15:19:57","2024-05-29 15:39:28","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:50","201","Humour"
"74641","9","727","107",\N,"2024-05-25","2024-05-29 15:18:02","2024-05-29 15:32:04","COMPLETED","2023-08-01 00:00:46","2024-07-07 18:59:08","247","Nominee of Best Director "
"76903","9","627",\N,\N,"2024-05-25",\N,\N,"PENDING","2023-09-01 00:00:42","2024-07-07 18:59:02","153","Pacing"
"76219","9","372","106",\N,"2024-05-25","2024-05-29 15:17:18","2024-05-29 15:33:04","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:29","153","Pacing"
"76239","9","381","1235",\N,"2024-05-25","2024-05-29 15:18:10","2024-05-29 15:37:10","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:44","153","Pacing"
"76687","9","549",\N,\N,"2024-05-25",\N,\N,"PENDING","2023-09-01 00:00:38","2024-07-07 18:58:57","249","Liveliness & Formality "
"76235","9","380","106",\N,"2024-05-25","2024-05-29 15:17:49","2024-05-29 15:36:12","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:42","201","Humour"
"74447","9","657","108",\N,"2024-05-23","2024-05-29 15:12:31","2024-05-29 15:15:03","COMPLETED","2023-08-01 00:00:43","2024-07-07 18:59:06","151","Celebration"
"76223","9","375","1235",\N,"2024-05-23","2024-05-29 15:13:04","2024-05-29 15:15:58","COMPLETED","2023-09-01 00:00:29","2024-07-07 18:58:33","201","Humour"
"76311","9","433",\N,\N,"2024-05-23",\N,\N,"PENDING","2023-09-01 00:00:31","2024-07-07 18:58:54","153","Pacing"
"84886","9","810","1235",\N,"2024-05-23","2024-05-29 15:12:43","2024-05-29 15:17:49","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","201","Humour"
"86725","9","846","106",\N,"2024-05-23","2024-05-29 15:12:18","2024-05-29 15:23:41","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","249","Liveliness & Formality "
"73676","9","372","106",\N,"2024-05-18","2024-05-21 10:25:41","2024-05-21 10:45:02","COMPLETED","2023-08-01 00:00:27","2024-07-07 18:58:29","152","Recap"
"74640","9","727","107",\N,"2024-05-18","2024-05-21 10:27:57","2024-05-21 10:54:10","COMPLETED","2023-08-01 00:00:46","2024-07-07 18:59:08","246","Flow & Expression "
"74362","9","631","107",\N,"2024-05-18","2024-05-21 10:24:52","2024-05-21 10:51:45","COMPLETED","2023-08-01 00:00:41","2024-07-07 18:59:04","246","Flow & Expression "
"73708","9","384",\N,\N,"2024-05-18",\N,\N,"PENDING","2023-08-01 00:00:28","2024-07-07 18:58:50","200","Recap"
"73688","9","377","108",\N,"2024-05-18","2024-05-21 10:25:22","2024-05-21 10:47:40","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:39","200","Recap"
"74585","9","713","108",\N,"2024-05-18","2024-05-21 10:24:46","2024-05-21 10:53:22","COMPLETED","2023-08-01 00:00:45","2024-07-07 18:59:07","205","Identifying"
"74140","9","549",\N,\N,"2024-05-18",\N,\N,"PENDING","2023-08-01 00:00:37","2024-07-07 18:58:57","248","Recap"
"73704","9","383","108",\N,"2024-05-18","2024-05-21 10:29:25","2024-05-21 10:50:07","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:48","152","Recap"
"73700","9","382",\N,\N,"2024-05-18",\N,\N,"PENDING","2023-08-01 00:00:28","2024-07-07 18:58:46","200","Recap"
"73696","9","381","1235",\N,"2024-05-18","2024-05-21 10:28:25","2024-05-21 10:49:18","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:44","152","Recap"
"74352","9","627",\N,\N,"2024-05-18",\N,\N,"PENDING","2023-08-01 00:00:41","2024-07-07 18:59:02","152","Recap"
"73692","9","380","1235",\N,"2024-05-18","2024-05-21 10:27:11","2024-05-21 10:48:28","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:42","200","Recap"
"73684","9","376","1235",\N,"2024-05-18","2024-05-21 10:25:04","2024-05-21 10:46:50","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:36","152","Recap"
"74172","9","558","1235",\N,"2024-05-18","2024-05-21 10:24:38","2024-05-21 10:50:56","COMPLETED","2023-08-01 00:00:37","2024-07-07 18:59:00","152","Recap"
"84885","9","810","1235",\N,"2024-05-16","2024-05-21 10:24:05","2024-05-21 10:54:57","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","200","Recap"
"86724","9","846","106",\N,"2024-05-16","2024-05-21 10:23:47","2024-05-21 10:55:45","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","248","Recap"
"73780","9","433",\N,\N,"2024-05-16",\N,\N,"PENDING","2023-08-01 00:00:30","2024-07-07 18:58:54","152","Recap"
"74446","9","657","108",\N,"2024-05-16","2024-05-21 10:23:55","2024-05-21 10:52:33","COMPLETED","2023-08-01 00:00:43","2024-07-07 18:59:06","150","Giving Instruction"
"73680","9","375","1235",\N,"2024-05-16","2024-05-21 10:24:23","2024-05-21 10:45:57","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:33","200","Recap"
"73683","9","376","106",\N,"2024-05-11","2024-05-21 10:05:15","2024-05-21 10:16:38","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:36","151","Celebration"
"73703","9","383","108",\N,"2024-05-11","2024-05-21 10:09:55","2024-05-21 10:19:52","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:48","151","Celebration"
"74361","9","631","107",\N,"2024-05-11","2024-05-21 10:04:57","2024-05-21 10:22:18","COMPLETED","2023-08-01 00:00:41","2024-07-07 18:59:04","245","Props & Scenes"
"74171","9","558","1235",\N,"2024-05-11","2024-05-21 10:04:24","2024-05-21 10:21:29","COMPLETED","2023-08-01 00:00:37","2024-07-07 18:59:00","151","Celebration"
"73707","9","384","1235",\N,"2024-05-11","2024-05-21 10:10:10","2024-05-21 10:20:41","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:50","199","Answering Question"
"74139","9","549",\N,\N,"2024-05-11",\N,\N,"PENDING","2023-08-01 00:00:37","2024-07-07 18:58:57","247","Nominee of Best Director "
"74351","9","627",\N,\N,"2024-05-11",\N,\N,"PENDING","2023-08-01 00:00:41","2024-07-07 18:59:02","151","Celebration"
"73675","9","372","106",\N,"2024-05-11","2024-05-21 10:05:39","2024-05-21 10:15:02","COMPLETED","2023-08-01 00:00:27","2024-07-07 18:58:29","151","Celebration"
"73687","9","377","1235",\N,"2024-05-11","2024-05-21 10:05:28","2024-05-21 10:17:28","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:39","199","Answering Question"
"73691","9","380","1235",\N,"2024-05-11","2024-05-21 10:05:52","2024-05-21 10:18:15","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:42","199","Answering Question"
"73699","9","382",\N,\N,"2024-05-11",\N,\N,"PENDING","2023-08-01 00:00:28","2024-07-07 18:58:46","199","Answering Question"
"73695","9","381","1235",\N,"2024-05-11","2024-05-21 10:07:01","2024-05-21 10:19:03","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:44","151","Celebration"
"74584","9","713","108",\N,"2024-05-11","2024-05-21 10:04:33","2024-05-21 10:23:59","COMPLETED","2023-08-01 00:00:45","2024-07-07 18:59:07","204","Recap"
"74639","9","727","892",\N,"2024-05-11","2024-05-21 10:08:29","2024-05-21 10:27:43","COMPLETED","2023-08-01 00:00:46","2024-07-07 18:59:08","245","Props & Scenes"
"73779","9","433",\N,\N,"2024-05-09",\N,\N,"PENDING","2023-08-01 00:00:30","2024-07-07 18:58:54","151","Celebration"
"86723","9","846","106",\N,"2024-05-09","2024-05-21 10:02:15","2024-05-21 10:32:15","COMPLETED","2024-01-08 10:19:20","2024-07-07 18:59:09","247","Nominee of Best Director "
"73679","9","375","1235",\N,"2024-05-09","2024-05-21 10:04:13","2024-05-21 10:15:50","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:33","199","Answering Question"
"74445","9","657","108",\N,"2024-05-09","2024-05-21 10:03:49","2024-05-21 10:23:06","COMPLETED","2023-08-01 00:00:43","2024-07-07 18:59:06","149","Passion"
"84884","9","810","1235",\N,"2024-05-09","2024-05-21 10:04:01","2024-05-21 10:31:15","COMPLETED","2023-12-04 11:42:59","2024-07-07 18:59:09","199","Answering Question"
"73702","9","383","108",\N,"2024-05-04","2024-05-08 09:46:48","2024-05-08 10:15:02","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:48","150","Giving Instruction"
"73706","9","384","1235",\N,"2024-05-04","2024-05-08 09:42:16","2024-05-08 09:58:54","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:50","198","Demonstration"
"72960","9","727","892",\N,"2024-05-04","2024-05-08 09:41:03","2024-05-08 09:48:14","COMPLETED","2023-07-24 11:24:49","2024-07-07 18:59:08","244","Recap"
"73686","9","377","107",\N,"2024-05-04","2024-05-08 09:39:35","2024-05-08 09:54:21","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:39","198","Demonstration"
"73690","9","380","1235",\N,"2024-05-04","2024-05-08 09:40:16","2024-05-08 09:55:52","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:42","198","Demonstration"
"74138","9","549",\N,\N,"2024-05-04",\N,\N,"PENDING","2023-08-01 00:00:37","2024-07-07 18:58:57","246","Flow & Expression "
"73698","9","382",\N,\N,"2024-05-04",\N,\N,"PENDING","2023-08-01 00:00:28","2024-07-07 18:58:46","198","Demonstration"
"73682","9","376","106",\N,"2024-05-04","2024-05-08 09:39:16","2024-05-08 09:52:49","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:36","150","Giving Instruction"
"73694","9","381","1235",\N,"2024-05-04","2024-05-08 09:41:36","2024-05-08 09:56:38","COMPLETED","2023-08-01 00:00:28","2024-07-07 18:58:44","150","Giving Instruction"
